Head,Relation,Tail,Original Tail,Tail Noun Chunks,Title,Article,Original Article Text,Clean Original Tail
value contract,be,article,the authorising officer may waive the appointment of an evaluation committee as provided for in article 150(2) in the following cases below the thresholds referred to in article 175(1) on the basis of a risk analysis for the cases referred to in points(i)(iii) and of the second subparagraph of point,"['authorise officer', 'appointment', 'evaluation committee', 'article', 'follow case', 'threshold', 'article', 'basis', 'risk analysis', 'case', 'pointsiiii', 'second subparagraph', 'point']",TITLE VII PROCUREMENT AND CONCESSIONS,"Article 168  Submission, electronic communication and evaluation ","[' \nThe contracting authority shall lay down time limits for the receipt of tenders and requests to participate in \naccordance with point 24 of Annex I and taking into account the complexity of the purchase, leaving an adequate \nperiod for economic operators to prepare their tenders. ', ' \nIf deemed appropriate and proportionate, the contracting authority may require tenderers to lodge a guarantee to \nmake sure that the tenders submitted are not withdrawn before contract signature. The required guarantee shall represent \n1 to 2 % of the total estimated value of the contract. \nThe contracting authority shall release the guarantees: \n(a) in respect of tenderers or tenders rejected as referred to in point 30.2(b) or (c) of Annex I, after having provided the \ninformation on the outcome of the procedure; \n(b) in respect of tenderers ranked as referred to in point 30.2(e) of Annex I, after the contract is signed. ', ' \nThe contracting authority shall open all requests to participate and tenders. However, it shall reject: \n(a) requests to participate and tenders which do not comply with the time limit for receipt, without opening them; \n(b) tenders already open when they are received, without examining their content. ', ' \nThe contracting authority shall evaluate all requests to participate or tenders not rejected during the opening phase \nas laid down in paragraph 3 on the basis of the criteria specified in the procurement documents with a view to awarding \nthe contract or to proceeding with an electronic auction. ', ' \nThe authorising officer may waive the appointment of an evaluation committee as provided for in Article 150(2) in \nthe following cases: \n(a) the value of the contract is below the thresholds referred to in Article 175(1); \n(b) on the basis of a risk analysis for the cases referred to in points (c), (e), (f)(i), (f)(iii) and (h) of the second subparagraph \nof point 11.1 of Annex I; \n(c) on the basis of a risk analysis when reopening competition within a framework contract; \n(d) for procedures in the field of external actions having a value of less than or equal to EUR 20 000. ', ' \nRequests to participate and tenders which do not comply with all the minimum requirements set out in the \nprocurement documents shall be rejected. ']",the authorising officer may waive the appointment of an evaluation committee as provided for in article 1502  in the following cases below the thresholds referred to in article 1751  on the basis of a risk analysis for the cases referred to in pointsiiii  and of the second subparagraph of point
contact,provide,article,for in article 151,['article'],TITLE VII PROCUREMENT AND CONCESSIONS,Article 169  Contacts during the procurement procedure ,"[' \nBefore the time limit for receipt of requests to participate or tenders, the contracting authority may communicate \nadditional information about the procurement documents if it discovers an error or omission in the text or upon request \nfrom candidates or tenderers. Information provided shall be disclosed to all candidates or tenderers. \nL 193/114  \n\x0c ', ' \nAfter the time limit for receipt of requests to participate or tenders, in every case where contact has been made, and \nin the duly justified cases where contact has not been made as provided for in Article 151, a record shall be kept in the \nprocurement file. ']",for in article 151
authorise officer responsible,decide,selection award criterion,to whom the contract is to be awarded in compliance with the selection and award criteria specified in the procurement documents,"['contract', 'compliance', 'selection award criterion', 'procurement document']",TITLE VII PROCUREMENT AND CONCESSIONS,Article 170  Award decision and information to candidates or tenderers ,"[' \nThe authorising officer responsible shall decide to whom the contract is to be awarded, in compliance with the \nselection and award criteria specified in the procurement documents. ', ' \nThe contracting authority shall notify all candidates or tenderers, whose requests to participate or tenders are \nrejected, of the grounds on which the decision was taken, as well as the duration of the standstill periods referred to \nin Articles 175(2) and 178(1). \nFor the award of specific contracts under a framework contract with reopening of competition, the contracting authority \nshall inform the tenderers of the result of the evaluation. ', ' \nThe contracting authority shall inform each tenderer who is not in an exclusion situation referred to in \nArticle 136(1), who is not rejected under Article 141, whose tender is compliant with the procurement documents \nand who makes a request in writing, of any of the following: \n(a) the name of the tenderer, or tenderers in the case of a framework contract, to whom the contract is awarded and, \nexcept in the case of a specific contract under a framework contract with reopening of competition, the characteristics \nand relative advantages of the successful tender, the price paid or contract value, whichever is appropriate; \n(b) the progress of negotiation and dialogue with tenderers. \nHowever, the contracting authority may decide to withhold certain information where its release would impede law \nenforcement, would be contrary to the public interest or would prejudice the legitimate commercial interests of economic \noperators or might distort fair competition between them. ']",to whom the contract is to be awarded in compliance with the selection and award criteria specified in the procurement documents
contract,be,selection award criterion,to be awarded in compliance with the selection and award criteria specified in the procurement documents,"['compliance', 'selection award criterion', 'procurement document']",TITLE VII PROCUREMENT AND CONCESSIONS,Article 170  Award decision and information to candidates or tenderers ,"[' \nThe authorising officer responsible shall decide to whom the contract is to be awarded, in compliance with the \nselection and award criteria specified in the procurement documents. ', ' \nThe contracting authority shall notify all candidates or tenderers, whose requests to participate or tenders are \nrejected, of the grounds on which the decision was taken, as well as the duration of the standstill periods referred to \nin Articles 175(2) and 178(1). \nFor the award of specific contracts under a framework contract with reopening of competition, the contracting authority \nshall inform the tenderers of the result of the evaluation. ', ' \nThe contracting authority shall inform each tenderer who is not in an exclusion situation referred to in \nArticle 136(1), who is not rejected under Article 141, whose tender is compliant with the procurement documents \nand who makes a request in writing, of any of the following: \n(a) the name of the tenderer, or tenderers in the case of a framework contract, to whom the contract is awarded and, \nexcept in the case of a specific contract under a framework contract with reopening of competition, the characteristics \nand relative advantages of the successful tender, the price paid or contract value, whichever is appropriate; \n(b) the progress of negotiation and dialogue with tenderers. \nHowever, the contracting authority may decide to withhold certain information where its release would impede law \nenforcement, would be contrary to the public interest or would prejudice the legitimate commercial interests of economic \noperators or might distort fair competition between them. ']",to be awarded in compliance with the selection and award criteria specified in the procurement documents
contracting authority,reject,decision,of the grounds on which the decision was taken as well as the duration of the standstill periods referred to in articles 175(2) and 178(1,"['ground', 'decision', 'duration', 'standstill period', 'article']",TITLE VII PROCUREMENT AND CONCESSIONS,Article 170  Award decision and information to candidates or tenderers ,"[' \nThe authorising officer responsible shall decide to whom the contract is to be awarded, in compliance with the \nselection and award criteria specified in the procurement documents. ', ' \nThe contracting authority shall notify all candidates or tenderers, whose requests to participate or tenders are \nrejected, of the grounds on which the decision was taken, as well as the duration of the standstill periods referred to \nin Articles 175(2) and 178(1). \nFor the award of specific contracts under a framework contract with reopening of competition, the contracting authority \nshall inform the tenderers of the result of the evaluation. ', ' \nThe contracting authority shall inform each tenderer who is not in an exclusion situation referred to in \nArticle 136(1), who is not rejected under Article 141, whose tender is compliant with the procurement documents \nand who makes a request in writing, of any of the following: \n(a) the name of the tenderer, or tenderers in the case of a framework contract, to whom the contract is awarded and, \nexcept in the case of a specific contract under a framework contract with reopening of competition, the characteristics \nand relative advantages of the successful tender, the price paid or contract value, whichever is appropriate; \n(b) the progress of negotiation and dialogue with tenderers. \nHowever, the contracting authority may decide to withhold certain information where its release would impede law \nenforcement, would be contrary to the public interest or would prejudice the legitimate commercial interests of economic \noperators or might distort fair competition between them. ']",of the grounds on which the decision was taken as well as the duration of the standstill periods referred to in articles 1752  and 1781
decision,refer,article,to in articles 175(2) and 178(1,['article'],TITLE VII PROCUREMENT AND CONCESSIONS,Article 170  Award decision and information to candidates or tenderers ,"[' \nThe authorising officer responsible shall decide to whom the contract is to be awarded, in compliance with the \nselection and award criteria specified in the procurement documents. ', ' \nThe contracting authority shall notify all candidates or tenderers, whose requests to participate or tenders are \nrejected, of the grounds on which the decision was taken, as well as the duration of the standstill periods referred to \nin Articles 175(2) and 178(1). \nFor the award of specific contracts under a framework contract with reopening of competition, the contracting authority \nshall inform the tenderers of the result of the evaluation. ', ' \nThe contracting authority shall inform each tenderer who is not in an exclusion situation referred to in \nArticle 136(1), who is not rejected under Article 141, whose tender is compliant with the procurement documents \nand who makes a request in writing, of any of the following: \n(a) the name of the tenderer, or tenderers in the case of a framework contract, to whom the contract is awarded and, \nexcept in the case of a specific contract under a framework contract with reopening of competition, the characteristics \nand relative advantages of the successful tender, the price paid or contract value, whichever is appropriate; \n(b) the progress of negotiation and dialogue with tenderers. \nHowever, the contracting authority may decide to withhold certain information where its release would impede law \nenforcement, would be contrary to the public interest or would prejudice the legitimate commercial interests of economic \noperators or might distort fair competition between them. ']",to in articles 1752  and 1781
tender,be,procurement document,compliant with the procurement documents,['procurement document'],TITLE VII PROCUREMENT AND CONCESSIONS,Article 170  Award decision and information to candidates or tenderers ,"[' \nThe authorising officer responsible shall decide to whom the contract is to be awarded, in compliance with the \nselection and award criteria specified in the procurement documents. ', ' \nThe contracting authority shall notify all candidates or tenderers, whose requests to participate or tenders are \nrejected, of the grounds on which the decision was taken, as well as the duration of the standstill periods referred to \nin Articles 175(2) and 178(1). \nFor the award of specific contracts under a framework contract with reopening of competition, the contracting authority \nshall inform the tenderers of the result of the evaluation. ', ' \nThe contracting authority shall inform each tenderer who is not in an exclusion situation referred to in \nArticle 136(1), who is not rejected under Article 141, whose tender is compliant with the procurement documents \nand who makes a request in writing, of any of the following: \n(a) the name of the tenderer, or tenderers in the case of a framework contract, to whom the contract is awarded and, \nexcept in the case of a specific contract under a framework contract with reopening of competition, the characteristics \nand relative advantages of the successful tender, the price paid or contract value, whichever is appropriate; \n(b) the progress of negotiation and dialogue with tenderers. \nHowever, the contracting authority may decide to withhold certain information where its release would impede law \nenforcement, would be contrary to the public interest or would prejudice the legitimate commercial interests of economic \noperators or might distort fair competition between them. ']",compliant with the procurement documents
contracting authority,decide,certain information,to withhold certain information where the contracting authority release would impede law enforcement however,"['certain information', 'contract authority release', 'law enforcement']",TITLE VII PROCUREMENT AND CONCESSIONS,Article 170  Award decision and information to candidates or tenderers ,"[' \nThe authorising officer responsible shall decide to whom the contract is to be awarded, in compliance with the \nselection and award criteria specified in the procurement documents. ', ' \nThe contracting authority shall notify all candidates or tenderers, whose requests to participate or tenders are \nrejected, of the grounds on which the decision was taken, as well as the duration of the standstill periods referred to \nin Articles 175(2) and 178(1). \nFor the award of specific contracts under a framework contract with reopening of competition, the contracting authority \nshall inform the tenderers of the result of the evaluation. ', ' \nThe contracting authority shall inform each tenderer who is not in an exclusion situation referred to in \nArticle 136(1), who is not rejected under Article 141, whose tender is compliant with the procurement documents \nand who makes a request in writing, of any of the following: \n(a) the name of the tenderer, or tenderers in the case of a framework contract, to whom the contract is awarded and, \nexcept in the case of a specific contract under a framework contract with reopening of competition, the characteristics \nand relative advantages of the successful tender, the price paid or contract value, whichever is appropriate; \n(b) the progress of negotiation and dialogue with tenderers. \nHowever, the contracting authority may decide to withhold certain information where its release would impede law \nenforcement, would be contrary to the public interest or would prejudice the legitimate commercial interests of economic \noperators or might distort fair competition between them. ']",to withhold certain information where the contracting authority release would impede law enforcement however
contracting authority,provide,modification,the modification,['modification'],TITLE VII PROCUREMENT AND CONCESSIONS,Article 172  Performance and modifications of the contract ,"[' \nPerformance of the contract shall not start before it is signed. ', ' \nThe contracting authority may modify a contract or framework contract without a procurement procedure only in \nthe cases provided for in paragraph 3 and provided the modification does not alter the subject matter of the contract or \nframework contract. ', ' \nA contract, a framework contract or a specific contract under a framework contract may be modified without a new \nprocurement procedure in any of the following cases: \n(a) for additional works, supplies or services by the original contractor that have become necessary and that were not \nincluded in the initial procurement, where the following conditions are fulfilled: \n(i) a change of contractor cannot be made for technical reasons linked to interchangeability or interoperability \nrequirements with existing equipment, services or installations; \n(ii) a change of contractor would cause substantial duplication of costs for the contracting authority; \n(iii) any increase in price, including the net cumulative value of successive modifications, does not exceed 50 % of the \ninitial contract value; \n(b) where all of the following conditions are fulfilled: \n(i) the need for modification has been brought about by circumstances which a diligent contracting authority could \nnot foresee; \n(ii) any increase in price does not exceed 50 % of the initial contract value;   \x0c \n(c) where the value of the modification is below the following thresholds: \n(i) the thresholds referred to in Article 175(1), and in point 38 of Annex I in the field of external actions, applicable \nat the time of the modification; and \n(ii) 10 % of the initial contract value for public service and supply contracts and works or services concession \ncontracts and 15 % of the initial contract value for public works contracts; \n(d) where both of the following conditions are fulfilled: \n(i) the minimum requirements of the initial procurement procedure are not altered; \n(ii) any ensuing modification of value complies with the conditions set out in point (c) of this subparagraph, unless \nsuch modification of value results from the strict application of the procurement documents or contractual \nprovisions. \nThe initial contract value shall not take into account price revisions. \nThe net cumulative value of several successive modifications under point (c) of the first subparagraph shall not exceed any \nthreshold referred to therein. \nThe contracting authority shall apply the ex post publicity measures set out in Article 163. ']",the modification
value modification,be,follow threshold,where below the following thresholds,['follow threshold'],TITLE VII PROCUREMENT AND CONCESSIONS,Article 172  Performance and modifications of the contract ,"[' \nPerformance of the contract shall not start before it is signed. ', ' \nThe contracting authority may modify a contract or framework contract without a procurement procedure only in \nthe cases provided for in paragraph 3 and provided the modification does not alter the subject matter of the contract or \nframework contract. ', ' \nA contract, a framework contract or a specific contract under a framework contract may be modified without a new \nprocurement procedure in any of the following cases: \n(a) for additional works, supplies or services by the original contractor that have become necessary and that were not \nincluded in the initial procurement, where the following conditions are fulfilled: \n(i) a change of contractor cannot be made for technical reasons linked to interchangeability or interoperability \nrequirements with existing equipment, services or installations; \n(ii) a change of contractor would cause substantial duplication of costs for the contracting authority; \n(iii) any increase in price, including the net cumulative value of successive modifications, does not exceed 50 % of the \ninitial contract value; \n(b) where all of the following conditions are fulfilled: \n(i) the need for modification has been brought about by circumstances which a diligent contracting authority could \nnot foresee; \n(ii) any increase in price does not exceed 50 % of the initial contract value;   \x0c \n(c) where the value of the modification is below the following thresholds: \n(i) the thresholds referred to in Article 175(1), and in point 38 of Annex I in the field of external actions, applicable \nat the time of the modification; and \n(ii) 10 % of the initial contract value for public service and supply contracts and works or services concession \ncontracts and 15 % of the initial contract value for public works contracts; \n(d) where both of the following conditions are fulfilled: \n(i) the minimum requirements of the initial procurement procedure are not altered; \n(ii) any ensuing modification of value complies with the conditions set out in point (c) of this subparagraph, unless \nsuch modification of value results from the strict application of the procurement documents or contractual \nprovisions. \nThe initial contract value shall not take into account price revisions. \nThe net cumulative value of several successive modifications under point (c) of the first subparagraph shall not exceed any \nthreshold referred to therein. \nThe contracting authority shall apply the ex post publicity measures set out in Article 163. ']",where below the following thresholds
initial contract value,take,account price revision,into account price revisions,['account price revision'],TITLE VII PROCUREMENT AND CONCESSIONS,Article 172  Performance and modifications of the contract ,"[' \nPerformance of the contract shall not start before it is signed. ', ' \nThe contracting authority may modify a contract or framework contract without a procurement procedure only in \nthe cases provided for in paragraph 3 and provided the modification does not alter the subject matter of the contract or \nframework contract. ', ' \nA contract, a framework contract or a specific contract under a framework contract may be modified without a new \nprocurement procedure in any of the following cases: \n(a) for additional works, supplies or services by the original contractor that have become necessary and that were not \nincluded in the initial procurement, where the following conditions are fulfilled: \n(i) a change of contractor cannot be made for technical reasons linked to interchangeability or interoperability \nrequirements with existing equipment, services or installations; \n(ii) a change of contractor would cause substantial duplication of costs for the contracting authority; \n(iii) any increase in price, including the net cumulative value of successive modifications, does not exceed 50 % of the \ninitial contract value; \n(b) where all of the following conditions are fulfilled: \n(i) the need for modification has been brought about by circumstances which a diligent contracting authority could \nnot foresee; \n(ii) any increase in price does not exceed 50 % of the initial contract value;   \x0c \n(c) where the value of the modification is below the following thresholds: \n(i) the thresholds referred to in Article 175(1), and in point 38 of Annex I in the field of external actions, applicable \nat the time of the modification; and \n(ii) 10 % of the initial contract value for public service and supply contracts and works or services concession \ncontracts and 15 % of the initial contract value for public works contracts; \n(d) where both of the following conditions are fulfilled: \n(i) the minimum requirements of the initial procurement procedure are not altered; \n(ii) any ensuing modification of value complies with the conditions set out in point (c) of this subparagraph, unless \nsuch modification of value results from the strict application of the procurement documents or contractual \nprovisions. \nThe initial contract value shall not take into account price revisions. \nThe net cumulative value of several successive modifications under point (c) of the first subparagraph shall not exceed any \nthreshold referred to therein. \nThe contracting authority shall apply the ex post publicity measures set out in Article 163. ']",into account price revisions
contracting authority,apply,article,the ex post publicity measures set out in article 163,"['ex post publicity measure', 'article']",TITLE VII PROCUREMENT AND CONCESSIONS,Article 172  Performance and modifications of the contract ,"[' \nPerformance of the contract shall not start before it is signed. ', ' \nThe contracting authority may modify a contract or framework contract without a procurement procedure only in \nthe cases provided for in paragraph 3 and provided the modification does not alter the subject matter of the contract or \nframework contract. ', ' \nA contract, a framework contract or a specific contract under a framework contract may be modified without a new \nprocurement procedure in any of the following cases: \n(a) for additional works, supplies or services by the original contractor that have become necessary and that were not \nincluded in the initial procurement, where the following conditions are fulfilled: \n(i) a change of contractor cannot be made for technical reasons linked to interchangeability or interoperability \nrequirements with existing equipment, services or installations; \n(ii) a change of contractor would cause substantial duplication of costs for the contracting authority; \n(iii) any increase in price, including the net cumulative value of successive modifications, does not exceed 50 % of the \ninitial contract value; \n(b) where all of the following conditions are fulfilled: \n(i) the need for modification has been brought about by circumstances which a diligent contracting authority could \nnot foresee; \n(ii) any increase in price does not exceed 50 % of the initial contract value;   \x0c \n(c) where the value of the modification is below the following thresholds: \n(i) the thresholds referred to in Article 175(1), and in point 38 of Annex I in the field of external actions, applicable \nat the time of the modification; and \n(ii) 10 % of the initial contract value for public service and supply contracts and works or services concession \ncontracts and 15 % of the initial contract value for public works contracts; \n(d) where both of the following conditions are fulfilled: \n(i) the minimum requirements of the initial procurement procedure are not altered; \n(ii) any ensuing modification of value complies with the conditions set out in point (c) of this subparagraph, unless \nsuch modification of value results from the strict application of the procurement documents or contractual \nprovisions. \nThe initial contract value shall not take into account price revisions. \nThe net cumulative value of several successive modifications under point (c) of the first subparagraph shall not exceed any \nthreshold referred to therein. \nThe contracting authority shall apply the ex post publicity measures set out in Article 163. ']",the ex post publicity measures set out in article 163
retention money guarantee,use,performance guarantee,in a contract where a performance guarantee has been requested and not released,"['contract', 'performance guarantee']",TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees ,"[' \nA performance guarantee shall amount to a maximum of 10 % of the total value of the contract. \nIt shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the \ntime limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon \nprovisional acceptance of the works, supplies or complex services. ', ' \nA retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be \nconstituted by deductions from interim payments as and when they are made or by deduction from the final payment. \nThe contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to \nthe risks identified in relation to the performance of the contract, taking into account its subject matter and the usual \ncommercial terms applicable in the sector concerned. \nA retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not \nreleased. ', ' \nSubject to approval by the contracting authority, the contractor may request to replace the retention money \nguarantee by another type of guarantee referred to in Article 152. ', ' \nThe contracting authority shall release the retention money guarantee after the expiry of the contractual liability \nperiod, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. \nCHAPTER 2 \nProvisions applicable to contracts awarded by Union institutions on their own account ']",in a contract where a performance guarantee has been requested and not released
contractor,refer,article,to in article 152,['article'],TITLE VII PROCUREMENT AND CONCESSIONS,Article 173  Performance guarantees and retention money guarantees ,"[' \nA performance guarantee shall amount to a maximum of 10 % of the total value of the contract. \nIt shall be fully released after final acceptance of the works, supplies or complex services, within a period subject to the \ntime limits set out in Article 116(1) and to be specified in the contract. It may be released partially or fully upon \nprovisional acceptance of the works, supplies or complex services. ', ' \nA retention money guarantee amounting to a maximum of 10 % of the total value of the contract may be \nconstituted by deductions from interim payments as and when they are made or by deduction from the final payment. \nThe contracting authority shall determine the amount of the retention money guarantee which shall be proportionate to \nthe risks identified in relation to the performance of the contract, taking into account its subject matter and the usual \ncommercial terms applicable in the sector concerned. \nA retention money guarantee shall not be used in a contract where a performance guarantee has been requested and not \nreleased. ', ' \nSubject to approval by the contracting authority, the contractor may request to replace the retention money \nguarantee by another type of guarantee referred to in Article 152. ', ' \nThe contracting authority shall release the retention money guarantee after the expiry of the contractual liability \nperiod, within a period subject to the time limits set out in Article 116(1) and to be specified in the contract. \nCHAPTER 2 \nProvisions applicable to contracts awarded by Union institutions on their own account ']",to in article 152
threshold,refer,article,to in article 175(1,['article'],TITLE VII PROCUREMENT AND CONCESSIONS,Article 174  The contracting authority ,"[' \nUnion institutions, executive agencies and Union bodies referred to in Articles 70 and 71 shall be deemed to be \ncontracting authorities in respect of contracts awarded on their own account, except where they purchase from a central \npurchasing body. Departments of Union institutions shall not be deemed to be contracting authorities where they \nconclude service-level agreements amongst themselves. \nUnion institutions deemed to be contracting authorities in accordance with the first subparagraph shall, in accordance \nwith Article 60, delegate the necessary powers for the exercise of the function of the contracting authority. ', ' \nEach authorising officer by delegation or subdelegation within each Union institution shall assess whether the \nthresholds referred to in Article 175(1) have been reached. \nL 193/116  \n\x0c ']",to in article 1751
contracting authority,refer,paragraph,to in paragraph 1,['paragraph'],TITLE VII PROCUREMENT AND CONCESSIONS,Article 175  Thresholds applicable and standstill period ,"[' \nTo award public and concession contracts, the contracting authority shall respect the thresholds laid down in \npoints (a) and (b) of Article 4 of Directive 2014/24/EU when selecting a procedure referred to in Article 164(1) of this \nRegulation. Those thresholds shall determine the publicity measures set out in Article 163(1) and (2) of this Regulation. ', ' \nSubject to the exceptions and conditions specified in Annex I to this Regulation, in the case of contracts the value \nof which exceeds the thresholds referred to in paragraph 1, the contracting authority shall not sign the contract or \nframework contract with the successful tenderer until a standstill period has elapsed. ', ' \nThe standstill period shall have a duration of 10 days when using electronic means of communication and 15 days \nwhen using other means. ']",to in paragraph 1
standstill period,use,electronic mean,electronic means of communication and 15 days when,"['electronic mean', 'communication']",TITLE VII PROCUREMENT AND CONCESSIONS,Article 175  Thresholds applicable and standstill period ,"[' \nTo award public and concession contracts, the contracting authority shall respect the thresholds laid down in \npoints (a) and (b) of Article 4 of Directive 2014/24/EU when selecting a procedure referred to in Article 164(1) of this \nRegulation. Those thresholds shall determine the publicity measures set out in Article 163(1) and (2) of this Regulation. ', ' \nSubject to the exceptions and conditions specified in Annex I to this Regulation, in the case of contracts the value \nof which exceeds the thresholds referred to in paragraph 1, the contracting authority shall not sign the contract or \nframework contract with the successful tenderer until a standstill period has elapsed. ', ' \nThe standstill period shall have a duration of 10 days when using electronic means of communication and 15 days \nwhen using other means. ']",electronic means of communication and 15 days when
participation procurement procedure,be,union,open on equal terms to all natural and legal persons within the scope of the treaties and to all natural and legal persons established in a third country which has a special agreement with the union in the field of procurement under the conditions laid down in such an agreement,"['equal term', 'natural legal person', 'scope', 'treaty', 'natural legal person', 'country', 'special agreement', 'union', 'field', 'procurement', 'condition', 'agreement']",TITLE VII PROCUREMENT AND CONCESSIONS,Article 176  Rules on access to procurement ,"[' \nParticipation in procurement procedures shall be open on equal terms to all natural and legal persons within the \nscope of the Treaties and to all natural and legal persons established in a third country which has a special agreement \nwith the Union in the field of procurement under the conditions laid down in such an agreement. It shall also be open to \ninternational organisations. ', ' \nFor the purpose of Article 160(4), the JRC shall be considered as a legal person established in a Member State. ']",open on equal terms to all natural and legal persons within the scope of the treaties and to all natural and legal persons established in a third country which has a special agreement with the union in the field of procurement under the conditions laid down in such an agreement
procurement procedure,be,condition,open to economic operators established in the states which have ratified that agreement under the conditions laid down therein also,"['economic operator', 'state', 'agreement', 'condition']",TITLE VII PROCUREMENT AND CONCESSIONS,Article 177  Procurement rules of the World Trade Organisation ,"['\nWhere the plurilateral Agreement on Government Procurement concluded within the World Trade Organisation applies, \nthe procurement procedure shall also be open to economic operators established in the states which have ratified that \nagreement, under the conditions laid down therein. \nCHAPTER 3 \nProvisions applicable for procurement in the field of external actions ']",open to economic operators established in the states which have ratified that agreement under the conditions laid down therein also
second subparagraph paragraph,apply,service supply contract eur,5 000 000 only as from: eur 300 000 for service and supply contracts eur for works contracts,"['eur', 'service supply contract eur', 'work contract']",TITLE VII PROCUREMENT AND CONCESSIONS,Article 178  External action procurement ,"[' \nThe general provisions on procurement set out in Chapter 1 of this Title shall apply to contracts covered by this \nChapter subject to the special provisions relating to the arrangements for awarding external contracts laid down in \nChapter 3 of Annex I. Articles 174 to 177 shall not apply to the procurement covered by this Chapter. \nSubject to the exceptions and conditions specified in Annex I, the contracting authority shall not sign the contract or \nframework contract with the successful tenderer until a standstill period has elapsed. The standstill period shall have a \nduration of 10 days when using electronic means of communication and 15 days when using other means. \nArticle 163, points (a) and (b) of Article 164(1) and the second subparagraph of this paragraph shall only apply as from: \n(a) EUR 300 000 for service and supply contracts; \n(b) EUR 5 000 000 for works contracts. ', ' \nThis Chapter shall apply to: \n(a) procurement where the Commission does not award contracts on its own account; \n(b) procurement by persons or entities implementing Union funds pursuant to point (c) of the first subparagraph of \nArticle 62(1) where provided for in the contribution or financing agreements referred to in Article 154. ', ' \nThe procurement procedures shall be laid down in the financing agreements provided for in Article 158. ', ' \nThis Chapter shall not apply to actions under sector-specific basic acts relating to humanitarian crisis management \naid, civil protection operations and humanitarian aid operations.   \x0c ']",5 000 000 only as from : eur 300 000 for service and supply contracts eur for works contracts
chapter,apply,article 621,to: procurement where the commission does not award contracts on the commission own account procurement by persons or entities implementing union funds pursuant to point of the first subparagraph of article 62(1) where provided for in the contribution or financing agreements referred to in article 154,"['procurement', 'commission', 'contract', 'commission', 'account procurement', 'person', 'entity', 'union fund', 'point', 'subparagraph', 'article 621', 'contribution', 'financing agreement', 'article']",TITLE VII PROCUREMENT AND CONCESSIONS,Article 178  External action procurement ,"[' \nThe general provisions on procurement set out in Chapter 1 of this Title shall apply to contracts covered by this \nChapter subject to the special provisions relating to the arrangements for awarding external contracts laid down in \nChapter 3 of Annex I. Articles 174 to 177 shall not apply to the procurement covered by this Chapter. \nSubject to the exceptions and conditions specified in Annex I, the contracting authority shall not sign the contract or \nframework contract with the successful tenderer until a standstill period has elapsed. The standstill period shall have a \nduration of 10 days when using electronic means of communication and 15 days when using other means. \nArticle 163, points (a) and (b) of Article 164(1) and the second subparagraph of this paragraph shall only apply as from: \n(a) EUR 300 000 for service and supply contracts; \n(b) EUR 5 000 000 for works contracts. ', ' \nThis Chapter shall apply to: \n(a) procurement where the Commission does not award contracts on its own account; \n(b) procurement by persons or entities implementing Union funds pursuant to point (c) of the first subparagraph of \nArticle 62(1) where provided for in the contribution or financing agreements referred to in Article 154. ', ' \nThe procurement procedures shall be laid down in the financing agreements provided for in Article 158. ', ' \nThis Chapter shall not apply to actions under sector-specific basic acts relating to humanitarian crisis management \naid, civil protection operations and humanitarian aid operations.   \x0c ']",to : procurement where the commission does not award contracts on the commission own account procurement by persons or entities implementing union funds pursuant to point of the first subparagraph of article 621  where provided for in the contribution or financing agreements referred to in article 154
procurement procedure,lay,article,in the financing agreements provided for in article 158,"['financing agreement', 'article']",TITLE VII PROCUREMENT AND CONCESSIONS,Article 178  External action procurement ,"[' \nThe general provisions on procurement set out in Chapter 1 of this Title shall apply to contracts covered by this \nChapter subject to the special provisions relating to the arrangements for awarding external contracts laid down in \nChapter 3 of Annex I. Articles 174 to 177 shall not apply to the procurement covered by this Chapter. \nSubject to the exceptions and conditions specified in Annex I, the contracting authority shall not sign the contract or \nframework contract with the successful tenderer until a standstill period has elapsed. The standstill period shall have a \nduration of 10 days when using electronic means of communication and 15 days when using other means. \nArticle 163, points (a) and (b) of Article 164(1) and the second subparagraph of this paragraph shall only apply as from: \n(a) EUR 300 000 for service and supply contracts; \n(b) EUR 5 000 000 for works contracts. ', ' \nThis Chapter shall apply to: \n(a) procurement where the Commission does not award contracts on its own account; \n(b) procurement by persons or entities implementing Union funds pursuant to point (c) of the first subparagraph of \nArticle 62(1) where provided for in the contribution or financing agreements referred to in Article 154. ', ' \nThe procurement procedures shall be laid down in the financing agreements provided for in Article 158. ', ' \nThis Chapter shall not apply to actions under sector-specific basic acts relating to humanitarian crisis management \naid, civil protection operations and humanitarian aid operations.   \x0c ']",in the financing agreements provided for in article 158
